Timestamp,Stage,Action,User,Details
2026-01-05T14:00:25.403Z,4,TICKET_SPAWN,System,{"ticketId":"76056c2c-e8e8-489e-8f32-852c662d7cf7"}
2026-01-05T14:00:58.741Z,4,TICKET_SPAWN,System,{"ticketId":"5e2136de-3de1-4d1a-9f15-5ab6af11ce3e"}
2026-01-05T14:01:14.742Z,4,TICKET_SPAWN,System,{"ticketId":"417a1398-9b0a-4bfb-a27d-7b00a12d3e51"}
2026-01-05T14:01:25.403Z,4,TICKET_SPAWN,System,{"ticketId":"e65d0d56-4953-4e7a-96e2-6492810124e0"}
2026-01-05T14:01:54.752Z,4,TICKET_SPAWN,System,{"ticketId":"ab8bd1cd-a264-4403-908f-785be58a2b02"}
2026-01-05T14:02:25.405Z,4,TICKET_SPAWN,System,{"ticketId":"3f223f31-7c5a-4767-ab36-aa272139522f"}
2026-01-05T14:02:34.754Z,4,TICKET_SPAWN,System,{"ticketId":"d1856e99-239a-4e30-b47c-d668e7b19563"}
2026-01-05T14:03:22.765Z,4,TICKET_SPAWN,System,{"ticketId":"6284c920-69ad-4f93-b6cc-87514580b6a7"}
2026-01-05T14:03:25.405Z,4,TICKET_SPAWN,System,{"ticketId":"fc8b7ccd-b353-4b7f-9f7a-d1400626dfbc"}
2026-01-05T14:03:30.767Z,4,TICKET_SPAWN,System,{"ticketId":"05eb6c27-b119-4efb-ac70-c0265cee571b"}
2026-01-05T14:03:46.768Z,4,TICKET_SPAWN,System,{"ticketId":"631752f7-8d23-42bc-83cc-a04f5f5aa684"}
2026-01-05T14:04:25.409Z,4,TICKET_SPAWN,System,{"ticketId":"e5f77949-a456-4fd4-bcf7-53e9126fa1bf"}
2026-01-05T14:04:42.778Z,4,TICKET_SPAWN,System,{"ticketId":"8ed71478-6929-42dc-938b-e5f6debc9d89"}
2026-01-05T14:05:22.783Z,4,TICKET_SPAWN,System,{"ticketId":"a39a37e1-ad62-4844-a1ad-fa38e5711f64"}
2026-01-05T14:05:46.787Z,4,TICKET_SPAWN,System,{"ticketId":"c7023940-c825-403f-9acc-3f4e3b5ca25a"}
2026-01-05T14:06:10.794Z,4,TICKET_SPAWN,System,{"ticketId":"ce73cad0-4391-4727-a95a-5a794ae21910"}
2026-01-05T14:06:42.805Z,4,TICKET_SPAWN,System,{"ticketId":"9cad74b6-6ca4-4a31-974b-850cdec02680"}
2026-01-05T14:06:50.804Z,4,TICKET_SPAWN,System,{"ticketId":"c30a59c7-57f7-4126-8023-7b5774cfc686"}
2026-01-05T14:07:25.411Z,4,TICKET_SPAWN,System,{"ticketId":"63fc78f1-dd5d-4cb0-8d01-dff067b799e2"}
2026-01-05T14:07:30.810Z,4,TICKET_SPAWN,System,{"ticketId":"c9145957-0834-43a7-9618-d1baad3a8869"}
2026-01-05T14:07:54.814Z,4,TICKET_SPAWN,System,{"ticketId":"33666d01-0e2d-4738-9f91-6a08fdeaaf22"}
2026-01-05T14:08:18.819Z,4,TICKET_SPAWN,System,{"ticketId":"a41075cc-11ad-4a32-b300-1e30aea44d88"}
2026-01-05T14:08:26.820Z,4,TICKET_SPAWN,System,{"ticketId":"1d902af9-97c7-4e37-862a-f48ab4fca44f"}
2026-01-05T14:08:50.824Z,4,TICKET_SPAWN,System,{"ticketId":"d064610f-e48b-4efb-a35a-8cc4aadb3f13"}
2026-01-05T14:08:58.823Z,4,TICKET_SPAWN,System,{"ticketId":"d666875c-09ba-43cd-bd6a-047716b0aefe"}
2026-01-05T14:09:14.828Z,4,TICKET_SPAWN,System,{"ticketId":"d0c86fa6-0a4a-4a4c-934f-a2a22257e401"}
2026-01-05T14:09:25.414Z,4,TICKET_SPAWN,System,{"ticketId":"57ca6d09-6de5-4599-bca3-d10bc5e6fb3d"}
2026-01-05T14:09:54.836Z,4,TICKET_SPAWN,System,{"ticketId":"7a7564e8-c479-4950-9eee-6d5f4607b315"}
2026-01-05T14:10:25.416Z,4,TICKET_SPAWN,System,{"ticketId":"96dc5c29-5936-4edf-b2be-0ab788d12175"}
2026-01-05T14:10:42.843Z,4,TICKET_SPAWN,System,{"ticketId":"0965c341-733e-42a7-9376-e2aaac48dad2"}
2026-01-05T14:10:50.843Z,4,TICKET_SPAWN,System,{"ticketId":"52830061-cb74-493d-8f49-0dc0bab51cf1"}
2026-01-05T14:11:06.845Z,4,TICKET_SPAWN,System,{"ticketId":"8cd89954-c265-4192-804e-4025d56c6fa7"}
2026-01-05T14:11:14.846Z,4,TICKET_SPAWN,System,{"ticketId":"defac40f-39d7-4e01-b0ad-267eaaf0db84"}
2026-01-05T14:11:25.414Z,4,TICKET_SPAWN,System,{"ticketId":"be9e8728-68f3-44c3-a784-43e54c596a10"}
2026-01-05T14:12:25.418Z,4,TICKET_SPAWN,System,{"ticketId":"d9c73419-0586-46a4-aef6-d40313259b86"}
2026-01-05T14:12:26.856Z,4,TICKET_SPAWN,System,{"ticketId":"f83186a1-abb4-4603-83e5-2392ea4b4141"}
2026-01-05T14:12:34.858Z,4,TICKET_SPAWN,System,{"ticketId":"540fe868-7f81-4874-84eb-424659733e8c"}
2026-01-05T14:13:25.422Z,4,TICKET_SPAWN,System,{"ticketId":"483e89f1-dfa1-49d8-90a7-b71a32d41377"}
2026-01-05T14:13:46.867Z,4,TICKET_SPAWN,System,{"ticketId":"9cc1a423-d9c0-4a45-9269-402a91e065b8"}
2026-01-05T14:14:25.431Z,4,TICKET_SPAWN,System,{"ticketId":"7f02cebf-c7b5-4309-b239-50ba455becfb"}
2026-01-05T14:15:06.882Z,4,TICKET_SPAWN,System,{"ticketId":"d01276d8-f448-456d-8030-734f20aa5e53"}
2026-01-05T14:15:22.884Z,4,TICKET_SPAWN,System,{"ticketId":"c7b16ce1-5e3e-455b-9602-7c1393946a58"}
2026-01-05T14:15:25.419Z,4,TICKET_SPAWN,System,{"ticketId":"0e036c83-d618-4733-aade-cc6dc212ed22"}
2026-01-05T14:15:38.884Z,4,TICKET_SPAWN,System,{"ticketId":"4148de03-68cf-4c69-8819-ff7b0a323349"}
2026-01-05T14:16:25.422Z,4,TICKET_SPAWN,System,{"ticketId":"752f2f89-71cb-4ab2-9cc8-428e4032ad66"}
2026-01-05T14:16:26.893Z,4,TICKET_SPAWN,System,{"ticketId":"6febb60e-4b7a-42ae-97d6-6f80e5499f50"}
2026-01-05T14:16:34.894Z,4,TICKET_SPAWN,System,{"ticketId":"fd56db19-5668-49c3-b434-5eeb81a0cad5"}
2026-01-08T17:14:06.149Z,1,TICKET_SPAWN,System,{"id":"82b8f216-4be7-44b0-ab0a-e58ae6b946ec"}
2026-01-08T17:14:14.147Z,1,TICKET_SPAWN,System,{"id":"53b692f7-138c-4a05-9dbb-29a48ecfec11"}
2026-01-08T17:14:30.151Z,1,TICKET_SPAWN,System,{"id":"3cb9736c-50b4-4718-9d1e-c5aed64c5128"}
2026-01-08T17:14:38.153Z,1,TICKET_SPAWN,System,{"id":"a232c7db-40ce-4b56-8ce1-67c6b5b3333c"}
2026-01-08T17:14:46.154Z,1,TICKET_SPAWN,System,{"id":"3ceb0878-ad27-48c0-a33f-ac65c65e436e"}
2026-01-08T17:14:50.146Z,1,TICKET_SPAWN,System,{"id":"ebb7577b-8180-4dd1-ac5e-2c17859ffbec"}
2026-01-08T17:15:01.424Z,1,SOLVE_ATTEMPT,participant,{"id":"ebb7577b-8180-4dd1-ac5e-2c17859ffbec";"success":false}
2026-01-08T17:15:08.004Z,1,SOLVE_ATTEMPT,participant,{"id":"ebb7577b-8180-4dd1-ac5e-2c17859ffbec";"success":false}
2026-01-08T17:15:10.157Z,1,TICKET_SPAWN,System,{"id":"29eb2f4b-fece-4300-ad47-96bd75b686fd"}
2026-01-08T17:15:46.031Z,1,TICKET_SPAWN,System,{"id":"bad8c5f7-168f-4174-ac3c-4b3188548338"}
2026-01-08T17:16:18.032Z,1,TICKET_SPAWN,System,{"id":"ea54eb57-5325-43fb-87ff-14ff98a67121"}
2026-01-08T17:18:01.376Z,1,TICKET_SPAWN,System,{"id":"17338526-b826-4562-9d5e-3503db8475b2"}
2026-01-08T17:18:09.370Z,1,TICKET_SPAWN,System,{"id":"a8ba9cb6-24f8-411a-b44e-8cd3b6ec9ada"}
2026-01-08T17:18:17.370Z,1,TICKET_SPAWN,System,{"id":"ac534aa0-39aa-478f-8c19-1e90bf7d3afd"}
2026-01-08T17:18:33.373Z,1,TICKET_SPAWN,System,{"id":"94a34ec8-bb52-416d-8148-2c4888535610"}
2026-01-08T17:18:49.375Z,1,TICKET_SPAWN,System,{"id":"5d4447cc-3c21-4a05-8982-5338da5fa8f1"}
2026-01-08T17:37:45.606Z,1,TICKET_SPAWN,System,{"ticketId":"5c84ec56-1559-44a3-a40a-0c5733446a61"}
2026-01-08T17:38:10.774Z,2,STAGE_START,ADMIN,{"stage":2}
2026-01-08T17:38:31.869Z,2,TICKET_SPAWN,System,{"ticketId":"aa095a5d-b1a6-48a3-81b7-6b591fa271da"}
2026-01-08T17:38:41.015Z,2,TICKET_TAKEN,participant,{"ticketId":"aa095a5d-b1a6-48a3-81b7-6b591fa271da"}
2026-01-08T17:38:42.998Z,2,DELEGATE_REQUEST,participant,{"ticketId":"aa095a5d-b1a6-48a3-81b7-6b591fa271da";"bot":"Иван Петров"}
2026-01-08T17:38:46.002Z,2,BOT_ACCEPT,Иван Петров,{"ticketId":"aa095a5d-b1a6-48a3-81b7-6b591fa271da"}
2026-01-08T17:38:47.869Z,2,TICKET_SPAWN,System,{"ticketId":"c439db8a-905e-453d-a3f6-c03323aca3f7"}
2026-01-08T17:38:50.660Z,2,TICKET_TAKEN,participant,{"ticketId":"c439db8a-905e-453d-a3f6-c03323aca3f7"}
2026-01-08T17:38:57.671Z,2,BOT_SOLVE,Иван Петров,{"ticketId":"aa095a5d-b1a6-48a3-81b7-6b591fa271da"}
2026-01-08T17:39:00.409Z,2,TICKET_TAKEN,participant,{"ticketId":"aa095a5d-b1a6-48a3-81b7-6b591fa271da"}
2026-01-08T17:39:03.871Z,2,TICKET_SPAWN,System,{"ticketId":"aaeeefab-09ba-41c0-9691-c5c97b627d14"}
2026-01-08T17:39:10.984Z,2,TICKET_SOLVE,participant,{"ticketId":"aa095a5d-b1a6-48a3-81b7-6b591fa271da";"kb":""}
2026-01-08T17:39:11.872Z,2,TICKET_SPAWN,System,{"ticketId":"25f6a087-1be5-463f-8476-9ab1e69c1876"}
2026-01-08T17:39:19.873Z,2,TICKET_SPAWN,System,{"ticketId":"19875e0d-621e-4323-8923-bf121dc3bf83"}
2026-01-08T17:39:30.098Z,2,TICKET_TAKEN,participant,{"ticketId":"19875e0d-621e-4323-8923-bf121dc3bf83"}
2026-01-08T17:39:32.305Z,2,DELEGATE_REQUEST,participant,{"ticketId":"aa095a5d-b1a6-48a3-81b7-6b591fa271da";"bot":"Иван Петров"}
2026-01-08T17:39:35.990Z,2,BOT_REFUSAL,Иван Петров,{"ticketId":"aa095a5d-b1a6-48a3-81b7-6b591fa271da"}
2026-01-08T17:39:43.876Z,2,TICKET_SPAWN,System,{"ticketId":"c2742e1e-9313-44ff-8609-67a5186021f9"}
2026-01-08T17:51:44.089Z,1,TICKET_SPAWN,System,{"ticketId":"1d4c1c48-4c9c-4e66-909e-3ebaecffed39"}
2026-01-08T17:52:00.089Z,1,TICKET_SPAWN,System,{"ticketId":"eadf75b0-ceb2-4da0-a6ea-e429fb79e188"}
2026-01-08T17:52:09.214Z,1,STAGE_START,ADMIN,{"stage":1}
2026-01-08T17:52:46.026Z,1,TICKET_SPAWN,System,{"ticketId":"3bdf9da6-91e6-428e-ad6c-e0cc26e3f797"}
2026-01-08T17:53:10.026Z,1,TICKET_SPAWN,System,{"ticketId":"5067c764-c196-4c72-98b0-108c67f7d527"}
2026-01-08T17:53:34.029Z,1,TICKET_SPAWN,System,{"ticketId":"b9f0ece8-5fc3-433d-bef3-79b14d6348c7"}
2026-01-08T17:53:42.031Z,1,TICKET_SPAWN,System,{"ticketId":"50d1706d-d108-4510-9242-eba799f0a2d0"}
2026-01-08T17:54:00.855Z,1,TICKET_TAKEN,participant,{"ticketId":"50d1706d-d108-4510-9242-eba799f0a2d0"}
2026-01-08T17:54:06.036Z,1,TICKET_SPAWN,System,{"ticketId":"a88339e7-6cc8-413a-b065-ab634491d4db"}
2026-01-08T17:54:30.038Z,1,TICKET_SPAWN,System,{"ticketId":"ecc38b03-f817-490b-b5ea-85381dd23c56"}
2026-01-08T17:54:46.040Z,1,TICKET_SPAWN,System,{"ticketId":"0a48ad84-8796-4da6-9dee-346caaaaf12b"}
2026-01-08T17:55:02.042Z,1,TICKET_SPAWN,System,{"ticketId":"7bbee492-6e04-491a-b134-bc655ba53141"}
2026-01-08T17:55:10.043Z,1,TICKET_SPAWN,System,{"ticketId":"62c9bcd7-a6b0-4755-9456-486c32c2e87a"}
2026-01-08T17:55:26.045Z,1,TICKET_SPAWN,System,{"ticketId":"2dbad75d-3e25-480c-8398-74bfb3b6d8d1"}
2026-01-08T17:55:42.047Z,1,TICKET_SPAWN,System,{"ticketId":"3d8c44a8-c184-4331-825b-ec12c6892fb5"}
2026-01-08T17:56:06.050Z,1,TICKET_SPAWN,System,{"ticketId":"1581dc5d-08c5-45ca-b40f-f6abe453f14f"}
2026-01-08T17:56:22.051Z,1,TICKET_SPAWN,System,{"ticketId":"63f05cd3-357c-45d3-8785-1a6c8d445cf3"}
2026-01-08T17:56:46.055Z,1,TICKET_SPAWN,System,{"ticketId":"8737cd62-2217-4a7c-a313-6fbedd26873e"}
2026-01-08T17:58:22.066Z,1,TICKET_SPAWN,System,{"ticketId":"21fdb22c-ebab-4cb6-85b2-09f3ec338fc1"}
2026-01-08T17:58:54.071Z,1,TICKET_SPAWN,System,{"ticketId":"e06bf3b7-d1c9-4e37-a38a-0807ee3324ea"}
2026-01-08T17:59:26.075Z,1,TICKET_SPAWN,System,{"ticketId":"e2a35377-b7fa-443d-942f-7ba87c102ae0"}
2026-01-08T17:59:58.079Z,1,TICKET_SPAWN,System,{"ticketId":"c1f93166-4ed8-47f4-bf2f-0e953afddb96"}
2026-01-08T18:14:59.809Z,1,STAGE_START,ADMIN,{"stage":1}
2026-01-08T18:15:06.811Z,1,TICKET_SPAWN,System,{"ticketId":"c51fbc4f-ef06-4225-9683-4b7aaa9c085b"}
2026-01-08T18:15:30.812Z,1,TICKET_SPAWN,System,{"ticketId":"bfef27b8-2a3a-4a86-b979-4f88791db53d"}
2026-01-08T18:15:38.812Z,1,TICKET_SPAWN,System,{"ticketId":"dd3b39d1-af70-443f-8fd5-c579f6863a1c"}
2026-01-08T18:15:54.816Z,1,TICKET_SPAWN,System,{"ticketId":"0f3b694e-1d47-4222-b2fe-5656169caa59"}
2026-01-08T18:16:02.817Z,1,TICKET_SPAWN,System,{"ticketId":"b3470da7-4f1d-43c2-8235-707837a8c662"}
2026-01-08T18:16:50.825Z,1,TICKET_SPAWN,System,{"ticketId":"a52981ff-a873-4b29-9b05-21cd7e894b8e"}
2026-01-08T18:17:06.826Z,1,TICKET_SPAWN,System,{"ticketId":"c7b4f5a6-2e53-45e9-8f7c-50dc87b9aafc"}
2026-01-09T12:05:04.693Z,1,TICKET_SPAWN,System,{"ticketId":"802d7afc-c989-416d-a414-c8a371c6f285"}
2026-01-09T12:05:08.467Z,2,STAGE_START,ADMIN,{"stage":2}
2026-01-09T12:05:20.693Z,2,TICKET_SPAWN,System,{"ticketId":"084f8e83-a77e-4c9f-bd00-e2f8863d86af"}
2026-01-09T12:05:30.553Z,2,TICKET_TAKEN,participant,{"ticketId":"084f8e83-a77e-4c9f-bd00-e2f8863d86af"}
2026-01-09T12:05:36.695Z,2,TICKET_SPAWN,System,{"ticketId":"47a8f1d6-5477-47ea-9625-b2203928b63b"}
2026-01-09T12:05:42.539Z,2,TICKET_SOLVE,participant,{"ticketId":"084f8e83-a77e-4c9f-bd00-e2f8863d86af";"kb":"kb_101"}
2026-01-09T12:06:44.731Z,1,TICKET_SPAWN,System,{"ticketId":"d4bebdc1-fa8c-4226-93fc-51a08252874d"}
2026-01-09T12:06:49.500Z,1,TICKET_TAKEN,participant,{"ticketId":"d4bebdc1-fa8c-4226-93fc-51a08252874d"}
2026-01-09T12:06:57.149Z,1,TICKET_SOLVE,participant,{"ticketId":"d4bebdc1-fa8c-4226-93fc-51a08252874d";"kb":"kb_101"}
2026-01-09T12:11:13.814Z,1,TICKET_SPAWN,System,{"ticketId":"06a86d97-2335-4c07-88ee-2cf483e9d767"}
2026-01-09T12:11:19.125Z,1,TICKET_TAKEN,participant,{"ticketId":"06a86d97-2335-4c07-88ee-2cf483e9d767"}
2026-01-09T12:11:27.909Z,1,TICKET_SOLVE,participant,{"ticketId":"06a86d97-2335-4c07-88ee-2cf483e9d767";"kb":"kb_101"}
2026-01-09T12:12:31.851Z,1,TICKET_SPAWN,System,{"ticketId":"a400cde8-c229-448f-baf9-a1c51dc7929c"}
2026-01-09T12:13:11.856Z,1,TICKET_SPAWN,System,{"ticketId":"65a2f632-e2cc-4068-a531-f7a962883879"}
2026-01-09T12:13:43.861Z,1,TICKET_SPAWN,System,{"ticketId":"4c2549a8-38b9-45d9-9e73-64a5a5edacc5"}
2026-01-09T12:18:53.800Z,2,STAGE_START,ADMIN,{"stage":2}
2026-01-09T12:19:40.628Z,2,TICKET_SPAWN,System,{"ticketId":"dc98c5c5-55bb-4d29-bdb3-70ee1334194a"}
2026-01-09T12:19:48.629Z,2,TICKET_SPAWN,System,{"ticketId":"4aaabd04-7c70-4497-baa9-d78475b39485"}
2026-01-09T12:19:48.630Z,2,TICKET_TAKEN,participant,{"ticketId":"dc98c5c5-55bb-4d29-bdb3-70ee1334194a"}
2026-01-09T12:21:06.997Z,1,TICKET_SPAWN,System,{"ticketId":"3f3a01a4-b4bc-4ded-a359-42cffb7b1e3d"}
2026-01-09T12:21:54.580Z,1,TICKET_SPAWN,System,{"ticketId":"ff9394a6-524e-4226-833b-214de8f09ab4"}
2026-01-09T12:22:04.535Z,1,TICKET_TAKEN,participant,{"ticketId":"ff9394a6-524e-4226-833b-214de8f09ab4"}
2026-01-09T12:22:09.710Z,1,TICKET_SOLVE,participant,{"ticketId":"ff9394a6-524e-4226-833b-214de8f09ab4";"kb":"kb_101"}
2026-01-09T12:24:03.403Z,1,TICKET_SPAWN,System,{"ticketId":"8a87166d-d046-4cdd-8e34-c5cadfc5f64a"}
2026-01-09T12:24:11.399Z,1,TICKET_SPAWN,System,{"ticketId":"9f4f07b7-379b-422a-9ce7-57e0863aa813"}
2026-01-09T12:24:52.557Z,1,TICKET_SPAWN,System,{"ticketId":"a74d04b7-b01d-45ba-b520-95c3f94be17a"}
2026-01-09T12:24:58.239Z,1,TICKET_TAKEN,participant,{"ticketId":"a74d04b7-b01d-45ba-b520-95c3f94be17a"}
2026-01-09T12:25:05.968Z,1,TICKET_SOLVE,participant,{"ticketId":"a74d04b7-b01d-45ba-b520-95c3f94be17a";"kb":"kb_102"}
2026-01-09T12:25:08.557Z,1,TICKET_SPAWN,System,{"ticketId":"39c41fe7-ca36-44d5-be22-a13ab4da9751"}
2026-01-09T12:25:24.559Z,1,TICKET_SPAWN,System,{"ticketId":"f0c9d633-07df-453f-a47f-2f472ea907a5"}
2026-01-09T12:25:40.561Z,1,TICKET_SPAWN,System,{"ticketId":"330beac6-d554-4e6f-8e3e-5639d6e4eca5"}
2026-01-09T12:25:48.561Z,1,TICKET_SPAWN,System,{"ticketId":"5f6f72ab-7afa-469b-9e24-d76f8dfb59c5"}
2026-01-09T12:25:56.562Z,1,TICKET_SPAWN,System,{"ticketId":"cea3625e-35d4-4bf1-9e2f-4d4b53a49ec0"}
2026-01-09T12:26:04.564Z,1,TICKET_SPAWN,System,{"ticketId":"a2d4102e-222c-41d7-ab8d-e17a2b1f0070"}
2026-01-09T12:26:20.566Z,1,TICKET_SPAWN,System,{"ticketId":"9968fe0a-e9d9-4e3a-8651-2f77a8210afa"}
2026-01-09T12:26:52.571Z,1,TICKET_SPAWN,System,{"ticketId":"735187c7-6a87-4199-b6bf-e11a97042868"}
2026-01-09T12:27:00.572Z,1,TICKET_SPAWN,System,{"ticketId":"887324e0-fad4-4126-babd-7650830b14e0"}
2026-01-09T12:27:16.575Z,1,TICKET_SPAWN,System,{"ticketId":"102c3f34-89b9-4089-acee-1f8fafaac492"}
2026-01-09T12:27:25.625Z,3,STAGE_START,ADMIN,{"stage":3}
2026-01-09T12:27:48.580Z,3,TICKET_SPAWN,System,{"ticketId":"ecbc39ec-3313-4d3c-9ae9-1ae8cfb20ae9"}
2026-01-09T12:27:52.349Z,3,AI_ASK,participant,{"ticketId":"ecbc39ec-3313-4d3c-9ae9-1ae8cfb20ae9";"found":false}
2026-01-09T12:28:01.859Z,3,AI_ASK,participant,{"ticketId":"ecbc39ec-3313-4d3c-9ae9-1ae8cfb20ae9";"found":false}
2026-01-09T12:28:02.485Z,3,AI_ASK,participant,{"ticketId":"ecbc39ec-3313-4d3c-9ae9-1ae8cfb20ae9";"found":false}
2026-01-09T12:28:06.641Z,3,TICKET_TAKEN,participant,{"ticketId":"ecbc39ec-3313-4d3c-9ae9-1ae8cfb20ae9"}
2026-01-09T12:28:13.604Z,3,TICKET_SOLVE,participant,{"ticketId":"ecbc39ec-3313-4d3c-9ae9-1ae8cfb20ae9";"kb":""}
2026-01-09T12:29:00.589Z,3,TICKET_SPAWN,System,{"ticketId":"e9222831-acdb-4f3f-ac27-9c8255495f65"}
2026-01-09T12:29:16.591Z,3,TICKET_SPAWN,System,{"ticketId":"7d1a1782-dfb9-4af6-adfc-fa55c5bf81ff"}
2026-01-09T12:29:32.593Z,3,TICKET_SPAWN,System,{"ticketId":"c7953a01-10c5-4dbc-b1f0-0ea8c9232e0e"}
2026-01-09T12:29:48.595Z,3,TICKET_SPAWN,System,{"ticketId":"94e49287-fb68-49f1-a9ad-a513b844c13c"}
2026-01-09T12:30:00.828Z,4,STAGE_START,ADMIN,{"stage":4}
2026-01-09T12:30:04.597Z,4,TICKET_SPAWN,System,{"ticketId":"1e94b1ec-4f98-49e5-ae77-67172e8a150e"}
2026-01-09T12:33:31.575Z,1,TICKET_SPAWN,System,{"ticketId":"dd18dcb3-2663-4acb-8900-56906c3f44b2"}
2026-01-09T12:33:34.687Z,1,TICKET_TAKEN,participant,{"ticketId":"dd18dcb3-2663-4acb-8900-56906c3f44b2"}
2026-01-09T12:33:42.199Z,1,TICKET_SOLVE,participant,{"ticketId":"dd18dcb3-2663-4acb-8900-56906c3f44b2";"kb":""}
2026-01-09T12:33:55.575Z,1,TICKET_SPAWN,System,{"ticketId":"3de06caf-ecf7-473a-b041-e07a6759a250"}
2026-01-09T12:34:03.576Z,1,TICKET_SPAWN,System,{"ticketId":"cffa1fb5-edff-490f-894a-98a6fab6d550"}
2026-01-09T12:34:11.577Z,1,TICKET_SPAWN,System,{"ticketId":"05251a21-0634-4c2c-ba66-9ebe187da105"}
2026-01-09T12:34:27.580Z,1,TICKET_SPAWN,System,{"ticketId":"71a9a7fd-4ad9-4898-a7f2-337e7c9d9904"}
2026-01-09T12:35:39.591Z,1,TICKET_SPAWN,System,{"ticketId":"c61cd166-4a62-4968-8df9-14b3533c7f9d"}
2026-01-09T12:35:55.592Z,1,TICKET_SPAWN,System,{"ticketId":"1330ac45-bb3d-48ab-a8ff-87a6ab636868"}
2026-01-09T12:36:03.594Z,1,TICKET_SPAWN,System,{"ticketId":"4f7e381d-20b9-43e1-857f-7a8207470eb9"}
2026-01-09T12:38:45.480Z,1,TICKET_SPAWN,System,{"ticketId":"ccbe5658-1b65-4dcc-9018-0a35a631126f"}
2026-01-09T12:38:51.429Z,1,TICKET_TAKEN,participant,{"ticketId":"ccbe5658-1b65-4dcc-9018-0a35a631126f"}
2026-01-09T12:38:53.478Z,1,TICKET_SPAWN,System,{"ticketId":"14ccec1b-bf18-4306-a85e-ef479b41b9bc"}
2026-01-09T12:38:56.982Z,1,TICKET_SOLVE,participant,{"ticketId":"ccbe5658-1b65-4dcc-9018-0a35a631126f";"kb":"kb_102"}
2026-01-09T12:39:01.480Z,1,TICKET_SPAWN,System,{"ticketId":"17c5dd29-69f9-4d11-8686-6025827f7062"}
2026-01-09T12:39:09.480Z,1,TICKET_SPAWN,System,{"ticketId":"f4932a28-1016-49ae-9dba-39426f4f4092"}
2026-01-09T12:39:18.749Z,1,TICKET_SOLVE,participant,{"ticketId":"ccbe5658-1b65-4dcc-9018-0a35a631126f";"kb":"kb_103"}
2026-01-09T12:39:41.484Z,1,TICKET_SPAWN,System,{"ticketId":"15c5ac5d-711f-43bc-af71-2b9a93c7345d"}
2026-01-09T12:49:53.157Z,2,STAGE_START,ADMIN,{"stage":2}
2026-01-09T12:50:21.803Z,2,TICKET_SPAWN,System,{"ticketId":"be2c23ca-aab7-42b4-9992-94c4a8115727"}
2026-01-09T12:50:32.132Z,2,TICKET_TAKEN,participant,{"ticketId":"be2c23ca-aab7-42b4-9992-94c4a8115727"}
2026-01-09T12:50:37.803Z,2,TICKET_SPAWN,System,{"ticketId":"dd701efc-2eb8-4c0e-86c5-dc8603b42472"}
2026-01-09T12:50:37.914Z,2,TICKET_SOLVE,participant,{"ticketId":"be2c23ca-aab7-42b4-9992-94c4a8115727";"kb":"kb_102"}
2026-01-09T12:50:53.806Z,2,TICKET_SPAWN,System,{"ticketId":"82f4354c-682c-4da8-8ab4-afafcbe3593f"}
2026-01-09T12:51:17.809Z,2,TICKET_SPAWN,System,{"ticketId":"a6a659c3-8729-4a03-9b17-9bfcaaee3025"}
2026-01-09T12:51:42.617Z,2,TICKET_TAKEN,participant,{"ticketId":"a6a659c3-8729-4a03-9b17-9bfcaaee3025"}
2026-01-09T12:51:47.429Z,2,DELEGATE_REQUEST,participant,{"ticketId":"a6a659c3-8729-4a03-9b17-9bfcaaee3025";"bot":"Иван Петров"}
2026-01-09T12:51:49.813Z,2,TICKET_SPAWN,System,{"ticketId":"f51a47fe-9d22-4b06-8142-ee1d4d393f7d"}
2026-01-09T12:51:50.752Z,2,BOT_IGNORE,Иван Петров,{"ticketId":"a6a659c3-8729-4a03-9b17-9bfcaaee3025"}
2026-01-09T12:51:56.546Z,2,DELEGATE_REQUEST,participant,{"ticketId":"a6a659c3-8729-4a03-9b17-9bfcaaee3025";"bot":"Анна Смирнова"}
2026-01-09T12:51:57.815Z,2,TICKET_SPAWN,System,{"ticketId":"43033362-9035-4646-ad68-370cc359ea62"}
2026-01-09T12:51:59.549Z,2,BOT_ACCEPT,Анна Смирнова,{"ticketId":"a6a659c3-8729-4a03-9b17-9bfcaaee3025"}
2026-01-09T12:52:05.816Z,2,TICKET_SPAWN,System,{"ticketId":"760a7b64-7326-4c1d-b51c-a7cb8c7e498c"}
2026-01-09T12:52:10.172Z,2,BOT_SOLVE,Анна Смирнова,{"ticketId":"a6a659c3-8729-4a03-9b17-9bfcaaee3025"}
2026-01-09T12:52:29.818Z,2,TICKET_SPAWN,System,{"ticketId":"0c0580b3-6a9b-4957-bbf5-7424e0e65364"}
2026-01-09T12:52:37.819Z,2,TICKET_SPAWN,System,{"ticketId":"b5ed3650-6c77-49c2-9e5a-2a189d636b8e"}
2026-01-09T12:53:01.823Z,2,TICKET_SPAWN,System,{"ticketId":"50ee492a-607e-4f0e-8839-d5deab7377fc"}
2026-01-09T12:53:09.825Z,2,TICKET_SPAWN,System,{"ticketId":"adbe037e-891c-4d4c-9005-a075f6422cb6"}
2026-01-09T12:53:17.826Z,2,TICKET_SPAWN,System,{"ticketId":"a26a1821-d34a-45bc-aba9-76ffadabd7e4"}
2026-01-09T12:53:50.988Z,3,STAGE_START,ADMIN,{"stage":3}
2026-01-09T12:53:53.573Z,4,STAGE_START,ADMIN,{"stage":4}
